sampleid,legendid,step,name,answer,x,y
1738736,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-59.36119808,-23.17016291
1738736,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-59.36119808,-23.17016291
1738736,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-59.36119808,-23.17016291
1738782,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-72.8098762,-7.32118635
1738782,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-72.8098762,-7.32118635
1738782,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-72.8098762,-7.32118635
1739309,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,32.11334899,-6.729196578
1739309,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,32.11334899,-6.729196578
1739309,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,32.11334899,-6.729196578
1739115,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Roads/trails/buildings,-55.68439362,-13.09465868
1739115,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-55.68439362,-13.09465868
1739115,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,-55.68439362,-13.09465868
1739408,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,107.3454574,11.98450742
1739408,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,107.3454574,11.98450742
1739408,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,107.3454574,11.98450742
1739672,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,108.0892625,22.88376676
1739672,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,108.0892625,22.88376676
1739672,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,108.0892625,22.88376676
1739068,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,113.5671891,23.96444005
1739068,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,113.5671891,23.96444005
1739068,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,113.5671891,23.96444005
1740948,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,30.25114141,-23.67232115
1740948,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,30.25114141,-23.67232115
1740948,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,30.25114141,-23.67232115
1739986,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-55.30171131,-24.27239576
1739986,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-55.30171131,-24.27239576
1739986,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-55.30171131,-24.27239576
1739682,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-64.34505127,-3.602161074
1739682,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-64.34505127,-3.602161074
1739682,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-64.34505127,-3.602161074
1739360,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,101.5468322,12.82173727
1739360,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,101.5468322,12.82173727
1739360,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,101.5468322,12.82173727
1738431,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,-55.73649591,-4.15731992
1738431,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-55.73649591,-4.15731992
1738431,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-55.73649591,-4.15731992
1738431,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-55.73649591,-4.15731992
1738453,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,98.33355847,21.73482151
1738453,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,98.33355847,21.73482151
1738453,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,98.33355847,21.73482151
1738405,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,48.01891941,-19.29303414
1738405,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,48.01891941,-19.29303414
1738405,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,48.01891941,-19.29303414
1739914,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,117.9922902,5.962201756
1739914,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,117.9922902,5.962201756
1739914,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,117.9922902,5.962201756
1739357,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,35.5817443,-16.60796976
1739357,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,35.5817443,-16.60796976
1739357,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,35.5817443,-16.60796976
1738070,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial agriculture,-47.06595678,-20.86688252
1738070,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-47.06595678,-20.86688252
1738070,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-47.06595678,-20.86688252
1738683,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-8.885760577,8.77482691
1738683,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-8.885760577,8.77482691
1738683,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-8.885760577,8.77482691
1739564,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,5.595081803,9.751295624
1739564,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,5.595081803,9.751295624
1739564,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,5.595081803,9.751295624
1738978,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Other natural disturbances/No tree-loss driver,95.58291707,5.004597663
1738978,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),No other tree loss driver,95.58291707,5.004597663
1738978,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",No,95.58291707,5.004597663
1738387,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,100.2460717,17.37799239
1738387,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,100.2460717,17.37799239
1738387,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,100.2460717,17.37799239
1740820,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-0.809007858,5.377398506
1740820,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-0.809007858,5.377398506
1740820,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-0.809007858,5.377398506
1740470,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-4.637627599,5.62623184
1740470,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,-4.637627599,5.62623184
1740470,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-4.637627599,5.62623184
1740756,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,19.80193802,2.628553736
1740756,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),No other tree loss driver,19.80193802,2.628553736
1740756,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",No,19.80193802,2.628553736
1738579,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-51.00596762,-10.38084821
1738579,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-51.00596762,-10.38084821
1738579,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-51.00596762,-10.38084821
1740744,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-74.71520291,5.979269746
1740744,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-74.71520291,5.979269746
